,adaptor_angle,base_diameter,base_type,blind_hole,bolt_pattern_long,bolt_pattern_wide,component_group_id,component_id,component_type_id,corresponding_shell,coupling_class,diameter,drop_length,elbow_angle,extension_length,groove,head_diameter,height_over_tube,hex_nut_size,hex_size,hose_diameter,intended_nut_pitch,intended_nut_thread,material,mj_class_code,mj_plug_class_code,orientation,outside_shape,overall_length,part_name,plating,plug_diameter,seat_angle,shoulder_diameter,thickness,type,unique_feature,weight,component_thread_pitch,component_connection_type,component_nominal_size,component_length,component_thread_size,component_end_form
125,,,,,,,threaded,C-1648,CP-014,,,,,,,,,,,26.99,,,,,,,No,,31.4,,,,,,,,No,0.097,[14.0],['B-002'],[19.05],[],[1.0],"['A-001', 'A-004']"
126,,,,,,,threaded,C-1649,CP-014,,,,,,,,,,,38.1,,,,,,,No,,35.2,,,,,,,,No,0.22,[12.0],['B-002'],[25.4],[],[1.187],"['A-001', 'A-004']"
127,,,,,,,threaded,C-1650,CP-014,,,,,,,,,,,44.45,,,,,,,No,,38.6,,,,,,,,No,0.05,[12.0],['B-002'],[31.75],[],[1.4369999999999998],"['A-001', 'A-004']"
128,90.0,,,,,,threaded,C-1700,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,No,0.42,[12.0],['B-002'],['27.2'],"[36.0, 42.0]",[1.187],"['A-003', 'A-005']"
129,,,,,,,threaded,C-1701,CP-014,,,,,,,,,,,26.99,,,,,,,No,,51.0,,,,,,,,No,0.219,[14.0],['B-002'],[21.7],[],[1.0],"['A-005', 'A-003']"
130,90.0,,,,,,threaded,C-1702,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,No,0.389,[14.0],['B-002'],['21.7'],"[34.0, 40.0]",[1.0],"['A-003', 'A-005']"
131,,,,,,,threaded,C-1704,CP-014,,,,,,,,,,,31.75,,,,,,,No,,52.0,,,,,,,,No,0.212,[12.0],['B-002'],[21.7],[],[1.187],"['A-005', 'A-003']"
132,,,,,,,threaded,C-1710,CP-014,,,,,,,,,,,31.75,,,,,,,No,,53.1,,,,,,,,No,0.109,[12.0],['B-001'],[19.05],[],[1.062],"['A-006', 'A-004']"
133,,,,,,,threaded,C-1714,CP-014,,,,,,,,,,,31.75,,,,,,,No,,42.0,,,,,,,,No,0.136,[12.0],['B-001'],[19.05],[],[1.062],"['A-005', 'A-004']"
134,,,,,,,threaded,C-1715,CP-014,,,,,,,,,,,25.4,,,,,,,No,,36.8,,,,,,,,No,0.059,[14.0],['B-001'],[15.88],[],[0.875],"['A-005', 'A-004']"
135,,,,,,,threaded,C-1716,CP-014,,,,,,,,,,,22.22,,,,,,,No,,28.4,,,,,,,,No,0.091,[14.0],['B-001'],[15.88],[],[0.875],"['A-001', 'A-004']"
136,,,,,,,threaded,C-1718,CP-014,,,,,,,,,,,34.92,,,,,,,No,,37.1,,,,,,,,No,0.136,[12.0],['B-001'],[25.4],[],[1.062],"['A-001', 'A-004']"
137,,,,,,,threaded,C-1722,CP-014,,,,,,,,,,,22.22,,,,,,,No,,26.5,,,,,,,,No,0.045,[16.0],['B-001'],[16.0],[],[0.75],"['A-001', 'A-004']"
138,,,,,,,threaded,C-1723,CP-014,,,,,,,,,,,38.1,,,,,,,No,,59.44,,,,,,,,No,0.183,[12.0],['B-001'],[25.4],[],[1.3119999999999998],"['A-006', 'A-004']"
139,,,,,,,threaded,C-1724,CP-014,,,,,,,,,,,19.05,,,,,,,No,,24.6,,,,,,,,No,0.045,[16.0],['B-001'],[12.7],[],[0.75],"['A-001', 'A-004']"
140,90.0,,,,,,threaded,C-1727,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,No,0.141,[14.0],['B-001'],['15.88'],"[20.6, 52.3]",[0.875],"['A-004', 'A-006']"
141,,,,,,,threaded,C-1728,CP-014,,,,,,,,,,,38.1,,,,,,,No,,61.2,,,,,,,,No,0.318,[12.0],['B-001'],[25.4],[],[1.062],"['A-006', 'A-004']"
142,,,,,,,threaded,C-1743,CP-014,,,,,,,,,,,22.22,,,,,,,No,,28.6,,,,,,,,No,0.045,[14.0],['B-005'],[12.7],[],[0.875],"['A-001', 'A-004']"
143,,,,,,,threaded,C-1758,CP-014,,,,,,,,,,,33.34,,,,,,,No,,52.5,,,,,,,,No,0.168,[14.0],['B-002'],[15.88],[],[1.0],"['A-006', 'A-004']"
144,,,,,,,threaded,C-1761,CP-014,,,,,,,,,,,19.05,,,,,,,No,,45.9,,,,,,,,No,0.078,[16.0],['B-002'],[9.52],[],[0.687],"['A-006', 'A-004']"
145,,,,,,,threaded,C-1767,CP-014,,,,,,,,,,,31.75,,,,,,,No,,80.0,,,,,,,,No,0.28,[12.0],['B-002'],['27.2'],[],[1.187],"['A-003', 'A-001']"
146,,,,,,,threaded,C-1776,CP-014,,,,,,,,,,,41.0,,,,,,,No,,56.0,,,,,,,,No,0.327,[12.0],['B-002'],[34.0],[],[1.4369999999999998],"['A-005', 'A-003']"
147,,,,,,,threaded,C-1777,CP-014,,,,,,,,,,,38.1,,,,,,,No,,42.5,,,,,,,,No,0.2,[12.0],['B-002'],['34'],[],[1.4369999999999998],"['A-003', 'A-001']"
148,90.0,,,,,,threaded,C-1778,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.37,[12.0],['B-002'],['9999'],"[33.0, 35.0]",[1.187],"['A-004', 'A-001']"
149,,,,,,,threaded,C-1779,CP-014,,,,,,,,,,,31.75,,,,,,,No,,52.0,,,,,,,,No,0.38,[12.0],['B-002'],[27.2],[],[1.187],"['A-005', 'A-003']"
150,,,,,,,threaded,C-1781,CP-014,,,,,,,,,,,31.75,,,,,,,No,,42.0,,,,,,,,No,0.17,[12.0],['B-002'],['27.2'],[],[1.187],"['A-003', 'A-001']"
151,,,,,,,threaded,C-1789,CP-014,,,,,,,,,,,22.0,,,,,,,No,,24.0,,,,,,,,No,0.047,[16.0],['B-002'],[13.72],[],[0.687],"['A-001', 'A-004']"
152,90.0,,,,,,threaded,C-1790,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,No,0.511,[12.0],['B-002'],['34'],"[35.5, 38.0]",[1.4369999999999998],"['A-003', 'A-001']"
153,,,,,,,threaded,C-1802,CP-014,,,,,,,,,,,34.92,,,,,,,No,,38.1,,,,,,,,No,0.125,[12.0],['B-001'],['22.22'],[],[1.187],"['A-004', 'A-001']"
154,90.0,,,,,,threaded,C-1808,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.348,[12.0],['B-002'],['25.40'],"[35.0, 34.0]",[1.4369999999999998],"['A-004', 'A-005']"
155,,,,,,,threaded,C-1836,CP-016,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,No,0.113,"[16.0, 16.0]","['B-001', 'B-001']",[15.88],"[36.1, 36.1, 25.9]","[0.75, 0.75]","['A-001', 'A-001', 'A-004']"
156,,,,,,,threaded,C-1837,CP-016,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,No,0.105,"[16.0, 16.0]","['B-001', 'B-001']",[12.7],"[36.07, 36.07, 25.91]","[0.75, 0.75]","['A-001', 'A-001', 'A-004']"
157,90.0,,,,,,threaded,C-1840,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.181,[12.0],['B-001'],[25.4],"[50.8, 30.23]",[1.3119999999999998],"['A-005', 'A-004']"
158,,,,,,,threaded,C-1841,CP-014,,,,,,,,,,,34.92,,,,,,,No,,38.1,,,,,,,,No,0.136,[12.0],['B-001'],[25.4],[],[1.3119999999999998],"['A-001', 'A-004']"
159,,,,,,,threaded,C-1864,CP-014,,,,,,,,,,,31.75,,,,,,,No,,45.0,,,,,,,,No,0.091,[12.0],['B-001'],[25.4],[],[1.062],"['A-005', 'A-004']"
160,,,,,,,threaded,C-1869,CP-014,,,,,,,,,,,22.22,,,,,,,No,,34.0,,,,,,,,No,0.123,[16.0],['B-001'],[9.52],[],[0.75],"['A-005', 'A-004']"
161,,,,,,,threaded,C-1870,CP-014,,,,,,,,,,,22.22,,,,,,,No,,24.7,,,,,,,,No,0.06,[16.0],['B-002'],[9.52],[],[0.812],"['A-001', 'A-004']"
162,,,,,,,threaded,C-1873,CP-014,,,,,,,,,,,12.7,,,,,,,No,,22.22,,,,,,,,No,0.03,[16.0],['B-005'],[12.7],[],[0.75],"['A-001', 'A-004']"
163,90.0,,,,,,threaded,C-1877,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.525,[12.0],['B-002'],[22.22],"[67.2, 18.25]",[1.187],"['A-006', 'A-004']"
164,,,,,,,threaded,C-1879,CP-014,,,,,,,,,,,34.92,,,,,,,No,,33.7,,,,,,,,No,0.04,[14.0],['B-002'],[22.22],[],[1.0],"['A-001', 'A-004']"
165,,,,,,,threaded,C-1885,CP-014,,,,,,,,,,,26.99,,,,,,,No,,27.4,,,,,,,,No,0.045,[14.0],['B-002'],[12.7],[],[1.0],"['A-001', 'A-004']"
166,90.0,,,,,,threaded,C-1888,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.326,[12.0],['B-002'],['19.05'],"[37.3, 18.26]",[1.187],"['A-004', 'A-001']"
167,,,,,,,threaded,C-1889,CP-014,,,,,,,,,,,26.99,,,,,,,No,,28.7,,,,,,,,No,0.075,[16.0],['B-002'],[19.05],[],[0.812],"['A-001', 'A-004']"
168,90.0,,,,,,threaded,C-1892,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.326,[16.0],['B-002'],['15.88'],"[16.67, 30.8]",[0.812],"['A-004', 'A-001']"
169,,,,,,,threaded,C-1902,CP-014,,,,,,,,,,,53.98,,,,,,,No,,38.6,,,,,,,,No,0.185,[12.0],['B-002'],[38.1],[],[1.6869999999999998],"['A-001', 'A-004']"
170,,,,,,,threaded,C-1903,CP-014,,,,,,,,,,,38.1,,,,,,,No,,38.6,,,,,,,,No,0.235,[14.0],['B-002'],[25.4],[],[1.0],"['A-001', 'A-004']"
171,90.0,,,,,,threaded,C-1906,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.35,[12.0],['B-002'],['22.22'],"[35.0, 34.0]",[1.4369999999999998],"['A-004', 'A-005']"
172,,,,,,,threaded,C-1907,CP-014,,,,,,,,,,,44.45,,,,,,,No,,63.2,,,,,,,,No,0.39,[12.0],['B-002'],[25.4],[],[1.4369999999999998],"['A-006', 'A-004']"
173,,,,,,,threaded,C-1908,CP-014,,,,,,,,,,,38.1,,,,,,,No,,60.0,,,,,,,,No,0.243,[12.0],['B-002'],[22.22],[],[1.187],"['A-006', 'A-004']"
174,,,,,,,threaded,C-1909,CP-014,,,,,,,,,,,38.1,,,,,,,No,,60.0,,,,,,,,No,0.24,[12.0],['B-002'],[25.4],[],[1.187],"['A-006', 'A-004']"
175,,,,,,,threaded,C-1910,CP-014,,,,,,,,,,,38.1,,,,,,,No,,58.5,,,,,,,,No,0.297,[12.0],['B-002'],[19.05],[],[1.187],"['A-006', 'A-004']"
176,90.0,,,,,,threaded,C-1911,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.274,[14.0],['B-002'],[15.88],"[58.6, 16.67]",[1.0],"['A-006', 'A-004']"
177,,,,,,,threaded,C-1912,CP-016,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.135,"[16.0, 14.0]","['B-002', 'B-002']",[19.05],"[33.5, 22.0, 35.8]","[0.812, 1.0]","['A-001', 'A-004', 'A-001']"
178,,,,,,,threaded,C-1913,CP-014,,,,,,,,,,,44.45,,,,,,,No,,63.2,,,,,,,,No,0.405,[12.0],['B-002'],[31.75],[],[1.4369999999999998],"['A-006', 'A-004']"
179,,,,,,,threaded,C-1936,CP-014,,,,,,,,,,,,,,,,,,No,,35.05,,,,,,,,No,0.158,[16.0],['B-005'],[15.88],[],[0.75],"['A-007', 'A-004']"
180,,,,,,,threaded,C-1976,CP-014,,,,,,,,,,,50.8,,,,,,,No,,54.0,,,,,,,,No,0.168,[12.0],['B-001'],[31.75],[],[1.625],"['A-005', 'A-004']"
181,90.0,,,,,,threaded,C-1994,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,No,0.125,[14.0],['B-002'],['15.88'],"[43.7, 33.3]",[1.0],"['A-004', 'A-001']"
182,90.0,,,,,,threaded,C-1995,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.478,[12.0],['B-002'],['25.40'],"[41.7, 41.2]",[1.187],"['A-004', 'A-001']"
183,90.0,,,,,,threaded,C-1998,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.09,[12.0],['B-002'],['19.05'],"[31.0, 31.5]",[1.187],"['A-004', 'A-005']"
184,90.0,,,,,,threaded,C-2001,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.855,[12.0],['B-002'],[25.4],"[71.1, 41.6]",[1.4369999999999998],"['A-006', 'A-004']"
185,90.0,,,,,,threaded,C-2002,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.35,[12.0],['B-002'],['25.40'],"[41.6, 53.3]",[1.4369999999999998],"['A-004', 'A-005']"
186,90.0,,,,,,threaded,C-2003,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.525,[12.0],['B-002'],[22.22],"[67.2, 38.9]",[1.187],"['A-006', 'A-004']"
187,90.0,,,,,,threaded,C-2004,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.125,[16.0],['B-002'],[12.7],"[28.0, 28.0]",[0.812],"['A-001', 'A-004']"
188,90.0,,,,,,threaded,C-2005,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.326,[12.0],['B-002'],[19.05],"[37.3, 37.3]",[1.187],"['A-001', 'A-004']"
189,90.0,,,,,,threaded,C-2006,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.35,[12.0],['B-002'],['22.22'],"[41.6, 53.4]",[1.4369999999999998],"['A-004', 'A-005']"
190,90.0,,,,,,threaded,C-2007,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.274,[14.0],['B-002'],[15.88],"[63.1, 33.3]",[1.0],"['A-006', 'A-004']"
191,90.0,,,,,,threaded,C-2008,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.125,[14.0],['B-002'],"['See Drawing', 15.88]","[41.0, 33.3]",[1.0],"['A-005', 'A-004']"
192,90.0,,,,,,threaded,C-2032,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.495,[12.0],['B-002'],['25.40'],"[41.7, 41.7]",[1.4369999999999998],"['A-004', 'A-001']"
193,90.0,,,,,,threaded,C-2033,CP-015,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,0.475,[12.0],['B-002'],[25.4],"[67.2, 38.9]",[1.187],"['A-006', 'A-004']"
194,,,,,,,sleeve,C-0001,CP-024,,,,,,,,,,,,,12.0,1.062,,,,No,,,,No,,,,,,No,0.013,[],['B-001'],[],[17.3],[],[]
195,,,,,,,sleeve,C-0002,CP-024,,,,,,,,,,,,,20.0,0.5,,,,No,,,,No,,,,,,No,0.005,[],['B-001'],[],[11.2],[],[]
196,,,,,,,sleeve,C-0003,CP-024,,,,,,,,,,,,,12.0,1.187,,,,No,,,,No,,,,,,No,0.014,[],['B-001'],[],[19.3],[],[]
197,,,,,,,sleeve,C-0048,CP-024,,,,,,,,,,,,,18.0,0.562,,,,No,,,,No,,,,,,No,0.006,[],['B-002'],[],[9.5],[],[]
198,,,,,,,sleeve,C-0049,CP-024,,,,,,,,,,,,,16.0,0.812,,,,No,,,,No,,,,,,No,0.012,[],['B-002'],[],[9.5],[],[]
199,,,,,,,sleeve,C-0050,CP-024,,,,,,,,,,,,,14.0,1.0,,,,No,,,,No,,,,,,No,0.015,[],['B-002'],[],[10.5],[],[]
200,,,,,,,sleeve,C-0051,CP-024,,,,,,,,,,,,,12.0,1.187,,,,No,,,,No,,,,,,No,0.033,[],['B-002'],[],[14.0],[],[]
201,,,,,,,sleeve,C-0052,CP-024,,,,,,,,,,,,,12.0,1.437,,,,No,,,,No,,,,,,No,0.041,[],['B-002'],[],[15.5],[],[]
202,,,,,,,sleeve,C-0053,CP-024,,,,,,,,,,,,,12.0,2.0,,,,No,,,,No,,,,,,No,0.079,[],['B-002'],[],[15.5],[],[]
203,,,,,,,sleeve,C-0058,CP-024,,,,,,,,,,,,,16.0,0.687,,,,No,,,,No,,,,,,No,0.006,[],['B-002'],[],[8.6],[],[]
204,,,,,,,sleeve,C-0059,CP-024,,,,,,,,,,,,,14.0,1.0,,,,No,,,,No,,,,,,No,0.015,[],['B-002'],[],[10.5],[],[]
205,,,,,,,sleeve,C-0060,CP-024,,,,,,,,,,,,,12.0,2.0,,,,No,,,,No,,,,,,No,0.042,[],['B-002'],[],[12.5],[],[]
206,,,,,,,sleeve,C-0096,CP-024,,,,,,,,,,,,,16.0,0.687,,,,No,,,,Yes,,,,,,No,0.006,[],['B-002'],[],[8.5],[],[]
207,,,,,,,sleeve,C-0101,CP-024,,,,,,,,,,,,,16.0,0.812,,,,No,,,,Yes,,,,,,No,0.01,[],['B-002'],[],[10.5],[],[]
208,,,,,,,sleeve,C-0186,CP-024,,,,,,,,,,,,,12.0,1.437,,,,No,,,,No,,,,,,No,0.024,[],['B-002'],[],[15.5],[],[]
209,,,,,,,sleeve,C-0226,CP-024,,,,,,,,,,,,,18.0,0.562,,,,No,,,,No,,,,,,No,0.06,[],['B-001'],[],[12.7],[],[]
210,,,,,,,sleeve,C-0228,CP-024,,,,,,,,,,,,,14.0,0.875,,,,No,,,,No,,,,,,No,0.06,[],['B-001'],[],[16.8],[],[]
211,,,,,,,sleeve,C-0309,CP-024,,,,,,,,,,,,,14.0,0.875,,,,No,,,,No,,,,,,No,0.001,[],['B-001'],[],[16.8],[],[]
212,,,,,,,sleeve,C-0391,CP-024,,,,,,,,,,,,,16.0,0.812,,,,No,,,,No,,,,,,No,0.009,[],['B-002'],[],[10.5],[],[]
213,,,,,,,sleeve,C-0445,CP-024,,,,,,,,,,,,,12.0,1.312,,,,No,,,,No,,,,,,No,0.02,[],['B-001'],[],[19.8],[],[]
214,,,,,,,sleeve,C-0449,CP-024,,,,,,,,,,,,,16.0,0.75,,,,No,,,,No,,,,,,No,0.006,[],['B-001'],[],[14.2],[],[]
215,,,,,,,sleeve,C-0830,CP-024,,,,,,,,,,,,,12.0,1.625,,,,No,,,,No,,,,,,No,0.027,[],['B-001'],[],[23.1],[],[]
216,,,,,,,sleeve,C-1035,CP-024,,,,,,,,,,,,,16.0,0.812,,,,No,,,,No,,,,,,Yes,0.017,[],['B-002'],[],[12.0],[],[]
217,,,,,,,sleeve,C-1074,CP-024,,,,,,,,,,,,,20.0,0.5,,,,No,,,,No,,,,,,No,0.006,[],['B-001'],[],[13.08],[],[]
218,,,,,,,sleeve,C-1244,CP-024,,,,,,,,,,,,,18.0,0.562,,,,No,,,,No,,,,,,No,0.005,[],['B-001'],[],[12.7],[],[]
219,,,,,,,sleeve,C-1332,CP-024,,,,,,,,,,,,,16.0,0.687,,,,No,,,,No,,,,,,Yes,0.012,[],['B-002'],[],[16.5],[],[]
220,,,,,,,sleeve,C-1420,CP-024,,,,,,,,,,,,,14.0,0.875,,,,No,,,,No,,,,,,No,0.009,[],['B-001'],[],[16.8],[],[]
221,,,,,,,sleeve,C-1443,CP-024,,,,,,,,,,,,,12.0,1.875,,,,No,,,,No,,,,,,No,0.09,[],['B-001'],[],[28.4],[],[]
222,,,,,,,sleeve,C-1627,CP-024,,,,,,,,,,,,,18.0,0.562,,,,No,,,,No,,,,,,Yes,0.005,[],['B-002'],[],[9999.0],[],[]
223,,,,,,,sleeve,C-1628,CP-024,,,,,,,,,,,,,16.0,0.687,,,,No,,,,No,,,,,,Yes,0.006,[],['B-002'],[],[9999.0],[],[]
224,,,,,,,sleeve,C-1629,CP-024,,,,,,,,,,,,,16.0,0.812,,,,No,,,,No,,,,,,Yes,0.012,[],['B-002'],[],[9999.0],[],[]
225,,,,,,,sleeve,C-1630,CP-024,,,,,,,,,,,,,14.0,1.0,,,,No,,,,No,,,,,,Yes,0.018,[],['B-002'],[],[9999.0],[],[]
226,,,,,,,sleeve,C-1631,CP-024,,,,,,,,,,,,,12.0,1.187,,,,No,,,,No,,,,,,Yes,0.026,[],['B-002'],[],[9999.0],[],[]
227,,,,,,,sleeve,C-1632,CP-024,,,,,,,,,,,,,12.0,1.437,,,,No,,,,No,,,,,,Yes,0.033,[],['B-002'],[],[9999.0],[],[]
228,,,,,,,sleeve,C-1633,CP-024,,,,,,,,,,,,,12.0,1.687,,,,No,,,,No,,,,,,Yes,0.04,[],['B-002'],[],[9999.0],[],[]
229,,,,,,,sleeve,C-1635,CP-024,,,,,,,,,,,,,12.0,1.437,,,,No,,,,No,,,,,,Yes,0.025,[],['B-002'],[],[17.0],[],[]
230,,,,,,,sleeve,C-1652,CP-024,,,,,,,,,,,,,12.0,1.437,,,,No,,,,No,,,,,,Yes,0.045,[],['B-002'],[],[17.0],[],[]
231,,,,,,,sleeve,C-1653,CP-024,,,,,,,,,,,,,12.0,1.437,,,,No,,,,No,,,,,,Yes,0.03,[],['B-002'],[],[15.5],[],[]
232,,,,,,,sleeve,C-1654,CP-024,,,,,,,,,,,,,12.0,1.187,,,,No,,,,No,,,,,,Yes,0.029,[],['B-002'],[],[14.5],[],[]
233,,,,,,,sleeve,C-1655,CP-024,,,,,,,,,,,,,12.0,1.187,,,,No,,,,No,,,,,,Yes,0.025,[],['B-002'],[],[14.5],[],[]
234,,,,,,,sleeve,C-1656,CP-024,,,,,,,,,,,,,12.0,1.187,,,,No,,,,No,,,,,,Yes,0.023,[],['B-002'],[],[14.5],[],[]
235,,,,,,,sleeve,C-1657,CP-024,,,,,,,,,,,,,12.0,1.187,,,,No,,,,No,,,,,,Yes,0.02,[],['B-002'],[],[14.5],[],[]
236,,,,,,,sleeve,C-1658,CP-024,,,,,,,,,,,,,14.0,1.0,,,,No,,,,No,,,,,,Yes,0.021,[],['B-002'],[],[13.5],[],[]
237,,,,,,,sleeve,C-1659,CP-024,,,,,,,,,,,,,14.0,1.0,,,,No,,,,No,,,,,,Yes,0.019,[],['B-002'],[],[13.5],[],[]
238,,,,,,,sleeve,C-1660,CP-024,,,,,,,,,,,,,16.0,0.812,,,,No,,,,No,,,,,,Yes,0.012,[],['B-002'],[],[12.0],[],[]
239,,,,,,,sleeve,C-1661,CP-024,,,,,,,,,,,,,16.0,0.687,,,,No,,,,No,,,,,,Yes,0.005,[],['B-002'],[],[10.5],[],[]
240,,,,,,,sleeve,C-1703,CP-024,,,,,,,,,,,,,12.0,1.437,,,,No,,,,No,,,,,,No,0.059,[],['B-002'],[],[20.0],[],[]
241,,,,,,,sleeve,C-1846,CP-024,,,,,,,,,,,,,20.0,0.437,,,,No,,,,No,,,,,,No,0.002,[],['B-001'],[],[10.4],[],[]
242,,,,,,,sleeve,C-1866,CP-024,,,,,,,,,,,,,12.0,2.0,,,,No,,,,No,,,,,,Yes,0.035,[],['B-002'],[],[9999.0],[],[]
243,,,,,,,sleeve,C-2035,CP-024,,,,,,,,,,,,,18.0,0.562,,,,No,,,,No,,,,,,Yes,0.001,[],['B-002'],[],[9.5],[],[]
244,,,,,,,adaptor,C-0005,CP-028,,,,,,,,,,,34.93,,,,,,,No,,58.4,,,,,,,,No,0.206,"[12.0, 11.5]","['B-001', 'B-004']",[],[],"[1.3119999999999998, 1.0]","['A-001', 'A-001']"
245,,,,,,,adaptor,C-0006,CP-028,,,,,,,,,,,22.2,,,,,,,No,,34.8,,,,,,,,No,0.083,"[20.0, 16.0]","['B-001', 'B-005']",[],[],"[0.43700000000000006, 0.75]","['A-001', 'A-001']"
246,,,,,,,adaptor,C-1435,CP-028,,,,,,,,,,,22.22,,,,,,,No,,20.3,,,,,,,,No,0.023,[18.0],"['B-004', 'B-007']",[15.88],[],[0.875],"['A-007', 'A-001']"
247,,,,,,,adaptor,C-1546,CP-028,,,,,,,,,,,15.88,,,,,,,No,,26.4,,,,,,,,No,0.026,"[27.0, 27.0]","['B-004', 'B-004']",[],[],"[0.125, 0.125]","['A-007', 'A-001']"
248,,,,,,,adaptor,C-1583,CP-028,,,,,,,,,,,38.1,,,,,,,No,,44.5,,,,,,,,No,0.256,"[12.0, 12.0]","['B-005', 'B-005']",[],[],"[1.3119999999999998, 1.062]","['A-001', 'A-007']"
249,,,,,,,adaptor,C-1634,CP-028,,,,,,,,,,,22.23,,,,,,,No,,34.5,,,,,,,,No,0.06,"[16.0, 16.0]","['B-005', 'B-002']",[],[],"[0.75, 0.687]","['A-001', 'A-001']"
250,,,,,,,adaptor,C-1975,CP-028,,,,,,,,,,,,,,,,,,No,,13.2,,,,,,,,No,0.005,[28.0],"['B-007', 'B-007']",[3.18],[],[0.312],"['A-007', 'A-001']"
251,,,,,,,adaptor,C-0428,CP-028,,,,,,,,,,,17.46,,,,,,,No,,26.99,,,,,,,,No,0.032,[18.0],['B-004'],[9.52],[],[0.25],"['A-001', 'A-007']"
252,,,,,,,adaptor,C-0443,CP-028,,,,,,,,,,,26.97,,,,,,,No,,22.35,,,,,,,,No,,[16.0],"['B-007', '9999']",[19.05],[],[1.062],"['A-007', '9999']"
253,,,,,,,adaptor,C-0823,CP-028,,,,,,,,,,,15.75,,,,,,,No,,16.8,,,,,,,,No,0.014,[18.0],"['B-007', '9999']","[9.52, 9.52]",[],[0.625],"['A-007', 'A-001']"
254,,,,,,,adaptor,C-0354,CP-028,,,,,,,,,,,44.45,,,,,,,No,,36.3,,,,,,,,No,0.136,"[11.5, 11.5]","['B-004', 'B-004']",[],[],"[1.25, 1.0]","['A-001', 'A-007']"
255,,,,,,,adaptor,C-0361,CP-028,,,,,,,,,,,15.88,,,,,,,No,,41.0,,,,,,,,No,0.005,[18.0],['B-002'],[6.35],[],[0.562],"['A-005', 'A-006']"
256,,,,,,,adaptor,C-1312,CP-028,,,,,,,,,,,11.11,,,,,,,No,,14.2,,,,,,,,No,0.009,[24.0],"['B-007', '9999']",[],[],[0.43700000000000006],"['A-002', '9999']"
257,,,,,,,adaptor,C-1313,CP-028,,,,,,,,,,,12.57,,,,,,,No,,15.7,,,,,,,,No,0.01,[20.0],"['B-007', 'B-007']",[7.94],[],[0.5],"['A-007', 'A-001']"
258,,,,,,,adaptor,C-1194,CP-028,,,,,,,,,,,,,,,,,,No,,15.0,,,,,,,,No,0.014,"[27.0, 27.0]","['B-004', 'B-004']",[],[],"[0.125, 0.125]","['A-007', 'A-007']"
259,,,,,,,adaptor,C-1195,CP-028,,,,,,,,,,,,,,,,,,No,,30.0,,,,,,,,Yes,0.031,"[18.0, 18.0]","['B-004', 'B-004']",[],[],"[0.25, 0.25]","['A-007', 'A-007']"
260,,,,,,,adaptor,C-1196,CP-028,,,,,,,,,,,,,,,,,,No,,40.0,,,,,,,,No,0.095,"[14.0, 14.0]","['B-004', 'B-004']",[],[],"[0.5, 0.5]","['A-007', 'A-007']"
261,,,,,,,adaptor,C-1197,CP-028,,,,,,,,,,,,,,,,,,No,,41.0,,,,,,,,No,0.091,"[14.0, 14.0]","['B-004', 'B-004']",[],[],"[0.75, 0.75]","['A-007', 'A-007']"
262,,,,,,,adaptor,C-1198,CP-028,,,,,,,,,,,,,,,,,,No,,51.0,,,,,,,,No,0.181,"[11.5, 11.5]","['B-004', 'B-004']",[],[],"[1.0, 1.0]","['A-007', 'A-007']"
