,adaptor_angle,base_diameter,base_type,blind_hole,bolt_pattern_long,bolt_pattern_wide,component_group_id,component_id,component_type_id,corresponding_shell,coupling_class,diameter,drop_length,elbow_angle,extension_length,groove,head_diameter,height_over_tube,hex_nut_size,hex_size,hose_diameter,intended_nut_pitch,intended_nut_thread,material,mj_class_code,mj_plug_class_code,orientation,outside_shape,overall_length,part_name,plating,plug_diameter,seat_angle,shoulder_diameter,thickness,type,unique_feature,weight,nominal_sizes,lengths,thread_sizes,connection_types,end_forms,thread_pitches,max_length,min_thread_pitch,min_thread_size
95,90,,,,0,0,threaded,C-1209,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.096,"(9.5199999999999996,)","(25.0, 25.0)","(0.68700000000000006,)","('B-002',)","('A-001', 'A-004')","(16.0,)",25,16,0.687
96,,,,,0,0,threaded,C-1218,CP-014,,,,,,,FALSE,,,,26.99,,,,,,,FALSE,,48.4,,,,,,0,,FALSE,0.15,"(15.880000000000001,)",(),"(0.81200000000000006,)","('B-002',)","('A-006', 'A-004')","(16.0,)",0,16,0.812
97,90,,,,0,0,threaded,C-1219,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,FALSE,0.14,"(12.699999999999999,)","(37.899999999999999, 28.0)","(0.81200000000000006,)","('B-002',)","('A-005', 'A-004')","(16.0,)",37.9,16,0.812
98,90,,,,0,0,threaded,C-1221,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.16,"('19.05',)","(33.299999999999997, 33.299999999999997)","(1.0,)","('B-002',)","('A-004', 'A-001')","(14.0,)",33.3,14,1
99,90,,,,0,0,threaded,C-1238,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,FALSE,0.083,"(12.699999999999999,)","(28.199999999999999, 53.600000000000001)","(0.75,)","('B-001',)","('A-006', 'A-004')","(16.0,)",53.6,16,0.75
100,,,,,0,0,threaded,C-1338,CP-014,,,,,,,FALSE,,,,27,,,,,,,FALSE,,40.5,,,,,,0,,FALSE,0.146,"('21.7',)",(),"(1.0,)","('B-002',)","('A-003', 'A-001')","(14.0,)",0,14,1
101,,,,,0,0,threaded,C-1393,CP-014,,,,,,,FALSE,,,,,,,,,,,FALSE,,32,,,,,,0,,TRUE,0.37,"('38.10',)",(),"(1.0620000000000001,)","('B-005',)","('A-004', 'A-007')","(12.0,)",0,12,1.062
102,,,,,0,0,threaded,C-1423,CP-014,,,,,,,FALSE,,,,38.1,,,,,,,FALSE,,42.5,,,,,,0,,FALSE,0.17,"('27.2',)",(),"(1.4369999999999998,)","('B-002',)","('A-003', 'A-001')","(12.0,)",0,12,1.437
103,,,,,0,0,threaded,C-1441,CP-014,,,,,,,FALSE,,,,31.75,,,,,,,FALSE,,31.8,,,,,,0,,FALSE,0.106,"(19.050000000000001,)",(),"(1.0620000000000001,)","('B-005',)","('A-001', 'A-003')","(12.0,)",0,12,1.062
104,90,,,,0,0,threaded,C-1445,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,FALSE,0.363,"('19.05',)","(34.5, 48.0)","(1.0620000000000001,)","('B-001',)","('A-004', 'A-001')","(12.0,)",48,12,1.062
105,,,,,0,0,threaded,C-1468,CP-014,,,,,,,FALSE,,,,15.88,,,,,,,FALSE,,18.54,,,,,,0,,FALSE,0.128,"(9.5199999999999996,)",(),"(0.625,)","('B-006',)","('A-001', 'A-004')","(18.0,)",0,18,0.625
106,,,,,0,0,threaded,C-1469,CP-014,,,,,,,FALSE,,,,23.81,,,,,,,FALSE,,27.43,,,,,,0,,FALSE,0.047,"(15.880000000000001,)",(),"(0.875,)","('B-006',)","('A-001', 'A-004')","(14.0,)",0,14,0.875
107,,,,,0,0,threaded,C-1470,CP-014,,,,,,,FALSE,,,,14.29,,,,,,,FALSE,,32.26,,,,,,0,,FALSE,0.099,"(19.050000000000001,)",(),"(1.0620000000000001,)","('B-008',)","('A-001', 'A-004')","(14.0,)",0,14,1.062
108,,,,,0,0,threaded,C-1475,CP-014,,,,,,,FALSE,,,,19.05,,,,,,,FALSE,,22,,,,,,0,,FALSE,0.031,"(12.699999999999999,)",(),"(0.75,)","('B-006',)","('A-001', 'A-004')","(16.0,)",0,16,0.75
109,,,,,0,0,threaded,C-1479,CP-014,,,,,,,FALSE,,,,41.28,,,,,,,FALSE,,71.9,,,,,,0,,FALSE,0.061,"('31.75',)",(),"(1.3119999999999998,)","('B-001',)","('A-004', 'A-006')","(12.0,)",0,12,1.312
110,,,,,0,0,threaded,C-1486,CP-014,,,,,,,FALSE,,,,22.22,,,,,,,FALSE,,33,,,,,,0,,FALSE,0,"(15.880000000000001,)",(),"(0.875,)","('B-006',)","('A-001', 'A-004')","(14.0,)",0,14,0.875
111,,,,,0,0,threaded,C-1547,CP-014,,,,,,,FALSE,,,,28.58,,,,,,,FALSE,,32.5,,,,,,0,,FALSE,0.091,"(19.050000000000001,)",(),"(1.0620000000000001,)","('B-001',)","('A-001', 'A-004')","(12.0,)",0,12,1.062
112,,,,,0,0,threaded,C-1578,CP-014,,,,,,,FALSE,,,,25.4,,,,,,,FALSE,,50.8,,,,,,0,,FALSE,0.091,"(15.880000000000001,)",(),"(0.875,)","('B-001',)","('A-006', 'A-004')","(14.0,)",0,14,0.875
113,90,,,,0,0,threaded,C-1593,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,FALSE,0.136,"(25.399999999999999,)","(67.799999999999997, 41.399999999999999)","(1.0620000000000001,)","('B-001',)","('A-006', 'A-004')","(12.0,)",67.8,12,1.062
114,,,,,0,0,threaded,C-1637,CP-014,,,,,,,FALSE,,,,15.88,,,,,,,FALSE,,22,,,,,,0,,FALSE,0.03,"(6.3499999999999996,)",(),"(0.56200000000000006,)","('B-002',)","('A-001', 'A-004')","(18.0,)",0,18,0.562
115,,,,,0,0,threaded,C-1638,CP-014,,,,,,,FALSE,,,,19.05,,,,,,,FALSE,,23.1,,,,,,0,,FALSE,0.04,"(9.5199999999999996,)",(),"(0.68700000000000006,)","('B-002',)","('A-001', 'A-004')","(16.0,)",0,16,0.687
116,,,,,0,0,threaded,C-1639,CP-014,,,,,,,FALSE,,,,22.2,,,,,,,FALSE,,24.7,,,,,,0,,FALSE,0.05,"(12.699999999999999,)",(),"(0.81200000000000006,)","('B-002',)","('A-001', 'A-004')","(16.0,)",0,16,0.812
117,,,,,0,0,threaded,C-1640,CP-014,,,,,,,FALSE,,,,26.99,,,,,,,FALSE,,27.4,,,,,,0,,FALSE,0.104,"(15.880000000000001,)",(),"(1.0,)","('B-002',)","('A-001', 'A-004')","(14.0,)",0,14,1
118,,,,,0,0,threaded,C-1641,CP-014,,,,,,,FALSE,,,,31.75,,,,,,,FALSE,,33.7,,,,,,0,,FALSE,0.149,"(19.050000000000001,)",(),"(1.1870000000000001,)","('B-002',)","('A-001', 'A-004')","(12.0,)",0,12,1.187
119,,,,,0,0,threaded,C-1642,CP-014,,,,,,,FALSE,,,,38.1,,,,,,,FALSE,,38.6,,,,,,0,,FALSE,0.225,"(25.399999999999999,)",(),"(1.4369999999999998,)","('B-002',)","('A-001', 'A-004')","(12.0,)",0,12,1.437
120,,,,,0,0,threaded,C-1643,CP-014,,,,,,,FALSE,,,,44.45,,,,,,,FALSE,,38.6,,,,,,0,,FALSE,0.06,"(31.75,)",(),"(1.6869999999999998,)","('B-002',)","('A-001', 'A-004')","(12.0,)",0,12,1.687
121,,,,,0,0,threaded,C-1644,CP-014,,,,,,,FALSE,,,,34.92,,,,,,,FALSE,,35.2,,,,,,0,,FALSE,0.16,"(22.219999999999999,)",(),"(1.1870000000000001,)","('B-002',)","('A-001', 'A-004')","(12.0,)",0,12,1.187
122,,,,,0,0,threaded,C-1645,CP-014,,,,,,,FALSE,,,,28.58,,,,,,,FALSE,,22,,,,,,0,,FALSE,0.02,"(9.5199999999999996,)",(),"(0.56200000000000006,)","('B-002',)","('A-001', 'A-004')","(18.0,)",0,18,0.562
123,,,,,0,0,threaded,C-1646,CP-014,,,,,,,FALSE,,,,19.05,,,,,,,FALSE,,23.1,,,,,,0,,FALSE,0.04,"(12.699999999999999,)",(),"(0.68700000000000006,)","('B-002',)","('A-001', 'A-004')","(16.0,)",0,16,0.687
124,,,,,0,0,threaded,C-1647,CP-014,,,,,,,FALSE,,,,22.22,,,,,,,FALSE,,24.7,,,,,,0,,FALSE,0.05,"(15.880000000000001,)",(),"(0.81200000000000006,)","('B-002',)","('A-001', 'A-004')","(16.0,)",0,16,0.812
125,,,,,0,0,threaded,C-1648,CP-014,,,,,,,FALSE,,,,26.99,,,,,,,FALSE,,31.4,,,,,,0,,FALSE,0.097,"(19.050000000000001,)",(),"(1.0,)","('B-002',)","('A-001', 'A-004')","(14.0,)",0,14,1
126,,,,,0,0,threaded,C-1649,CP-014,,,,,,,FALSE,,,,38.1,,,,,,,FALSE,,35.2,,,,,,0,,FALSE,0.22,"(25.399999999999999,)",(),"(1.1870000000000001,)","('B-002',)","('A-001', 'A-004')","(12.0,)",0,12,1.187
127,,,,,0,0,threaded,C-1650,CP-014,,,,,,,FALSE,,,,44.45,,,,,,,FALSE,,38.6,,,,,,0,,FALSE,0.05,"(31.75,)",(),"(1.4369999999999998,)","('B-002',)","('A-001', 'A-004')","(12.0,)",0,12,1.437
128,90,,,,0,0,threaded,C-1700,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,FALSE,0.42,"('27.2',)","(36.0, 42.0)","(1.1870000000000001,)","('B-002',)","('A-003', 'A-005')","(12.0,)",42,12,1.187
129,,,,,0,0,threaded,C-1701,CP-014,,,,,,,FALSE,,,,26.99,,,,,,,FALSE,,51,,,,,,0,,FALSE,0.219,"(21.699999999999999,)",(),"(1.0,)","('B-002',)","('A-005', 'A-003')","(14.0,)",0,14,1
130,90,,,,0,0,threaded,C-1702,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,FALSE,0.389,"('21.7',)","(34.0, 40.0)","(1.0,)","('B-002',)","('A-003', 'A-005')","(14.0,)",40,14,1
131,,,,,0,0,threaded,C-1704,CP-014,,,,,,,FALSE,,,,31.75,,,,,,,FALSE,,52,,,,,,0,,FALSE,0.212,"(21.699999999999999,)",(),"(1.1870000000000001,)","('B-002',)","('A-005', 'A-003')","(12.0,)",0,12,1.187
132,,,,,0,0,threaded,C-1710,CP-014,,,,,,,FALSE,,,,31.75,,,,,,,FALSE,,53.1,,,,,,0,,FALSE,0.109,"(19.050000000000001,)",(),"(1.0620000000000001,)","('B-001',)","('A-006', 'A-004')","(12.0,)",0,12,1.062
133,,,,,0,0,threaded,C-1714,CP-014,,,,,,,FALSE,,,,31.75,,,,,,,FALSE,,42,,,,,,0,,FALSE,0.136,"(19.050000000000001,)",(),"(1.0620000000000001,)","('B-001',)","('A-005', 'A-004')","(12.0,)",0,12,1.062
134,,,,,0,0,threaded,C-1715,CP-014,,,,,,,FALSE,,,,25.4,,,,,,,FALSE,,36.8,,,,,,0,,FALSE,0.059,"(15.880000000000001,)",(),"(0.875,)","('B-001',)","('A-005', 'A-004')","(14.0,)",0,14,0.875
135,,,,,0,0,threaded,C-1716,CP-014,,,,,,,FALSE,,,,22.22,,,,,,,FALSE,,28.4,,,,,,0,,FALSE,0.091,"(15.880000000000001,)",(),"(0.875,)","('B-001',)","('A-001', 'A-004')","(14.0,)",0,14,0.875
136,,,,,0,0,threaded,C-1718,CP-014,,,,,,,FALSE,,,,34.92,,,,,,,FALSE,,37.1,,,,,,0,,FALSE,0.136,"(25.399999999999999,)",(),"(1.0620000000000001,)","('B-001',)","('A-001', 'A-004')","(12.0,)",0,12,1.062
137,,,,,0,0,threaded,C-1722,CP-014,,,,,,,FALSE,,,,22.22,,,,,,,FALSE,,26.5,,,,,,0,,FALSE,0.045,"(16.0,)",(),"(0.75,)","('B-001',)","('A-001', 'A-004')","(16.0,)",0,16,0.75
138,,,,,0,0,threaded,C-1723,CP-014,,,,,,,FALSE,,,,38.1,,,,,,,FALSE,,59.44,,,,,,0,,FALSE,0.183,"(25.399999999999999,)",(),"(1.3119999999999998,)","('B-001',)","('A-006', 'A-004')","(12.0,)",0,12,1.312
139,,,,,0,0,threaded,C-1724,CP-014,,,,,,,FALSE,,,,19.05,,,,,,,FALSE,,24.6,,,,,,0,,FALSE,0.045,"(12.699999999999999,)",(),"(0.75,)","('B-001',)","('A-001', 'A-004')","(16.0,)",0,16,0.75
140,90,,,,0,0,threaded,C-1727,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,FALSE,0.141,"('15.88',)","(20.600000000000001, 52.299999999999997)","(0.875,)","('B-001',)","('A-004', 'A-006')","(14.0,)",52.3,14,0.875
141,,,,,0,0,threaded,C-1728,CP-014,,,,,,,FALSE,,,,38.1,,,,,,,FALSE,,61.2,,,,,,0,,FALSE,0.318,"(25.399999999999999,)",(),"(1.0620000000000001,)","('B-001',)","('A-006', 'A-004')","(12.0,)",0,12,1.062
142,,,,,0,0,threaded,C-1743,CP-014,,,,,,,FALSE,,,,22.22,,,,,,,FALSE,,28.6,,,,,,0,,FALSE,0.045,"(12.699999999999999,)",(),"(0.875,)","('B-005',)","('A-001', 'A-004')","(14.0,)",0,14,0.875
143,,,,,0,0,threaded,C-1758,CP-014,,,,,,,FALSE,,,,33.34,,,,,,,FALSE,,52.5,,,,,,0,,FALSE,0.168,"(15.880000000000001,)",(),"(1.0,)","('B-002',)","('A-006', 'A-004')","(14.0,)",0,14,1
144,,,,,0,0,threaded,C-1761,CP-014,,,,,,,FALSE,,,,19.05,,,,,,,FALSE,,45.9,,,,,,0,,FALSE,0.078,"(9.5199999999999996,)",(),"(0.68700000000000006,)","('B-002',)","('A-006', 'A-004')","(16.0,)",0,16,0.687
145,,,,,0,0,threaded,C-1767,CP-014,,,,,,,FALSE,,,,31.75,,,,,,,FALSE,,80,,,,,,0,,FALSE,0.28,"('27.2',)",(),"(1.1870000000000001,)","('B-002',)","('A-003', 'A-001')","(12.0,)",0,12,1.187
146,,,,,0,0,threaded,C-1776,CP-014,,,,,,,FALSE,,,,41,,,,,,,FALSE,,56,,,,,,0,,FALSE,0.327,"(34.0,)",(),"(1.4369999999999998,)","('B-002',)","('A-005', 'A-003')","(12.0,)",0,12,1.437
147,,,,,0,0,threaded,C-1777,CP-014,,,,,,,FALSE,,,,38.1,,,,,,,FALSE,,42.5,,,,,,0,,FALSE,0.2,"('34',)",(),"(1.4369999999999998,)","('B-002',)","('A-003', 'A-001')","(12.0,)",0,12,1.437
148,90,,,,0,0,threaded,C-1778,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.37,"('9999',)","(33.0, 35.0)","(1.1870000000000001,)","('B-002',)","('A-004', 'A-001')","(12.0,)",35,12,1.187
149,,,,,0,0,threaded,C-1779,CP-014,,,,,,,FALSE,,,,31.75,,,,,,,FALSE,,52,,,,,,0,,FALSE,0.38,"(27.199999999999999,)",(),"(1.1870000000000001,)","('B-002',)","('A-005', 'A-003')","(12.0,)",0,12,1.187
150,,,,,0,0,threaded,C-1781,CP-014,,,,,,,FALSE,,,,31.75,,,,,,,FALSE,,42,,,,,,0,,FALSE,0.17,"('27.2',)",(),"(1.1870000000000001,)","('B-002',)","('A-003', 'A-001')","(12.0,)",0,12,1.187
151,,,,,0,0,threaded,C-1789,CP-014,,,,,,,FALSE,,,,22,,,,,,,FALSE,,24,,,,,,0,,FALSE,0.047,"(13.720000000000001,)",(),"(0.68700000000000006,)","('B-002',)","('A-001', 'A-004')","(16.0,)",0,16,0.687
152,90,,,,0,0,threaded,C-1790,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,FALSE,0.511,"('34',)","(35.5, 38.0)","(1.4369999999999998,)","('B-002',)","('A-003', 'A-001')","(12.0,)",38,12,1.437
153,,,,,0,0,threaded,C-1802,CP-014,,,,,,,FALSE,,,,34.92,,,,,,,FALSE,,38.1,,,,,,0,,FALSE,0.125,"('22.22',)",(),"(1.1870000000000001,)","('B-001',)","('A-004', 'A-001')","(12.0,)",0,12,1.187
154,90,,,,0,0,threaded,C-1808,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.348,"('25.40',)","(35.0, 34.0)","(1.4369999999999998,)","('B-002',)","('A-004', 'A-005')","(12.0,)",35,12,1.437
155,,,,,0,0,threaded,C-1836,CP-016,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,FALSE,0.113,"(15.880000000000001,)","(36.100000000000001, 36.100000000000001, 25.899999999999999)","(0.75, 0.75)","('B-001', 'B-001')","('A-001', 'A-001', 'A-004')","(16.0, 16.0)",36.1,16,0.75
156,,,,,0,0,threaded,C-1837,CP-016,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,FALSE,0.105,"(12.699999999999999,)","(36.07, 36.07, 25.91)","(0.75, 0.75)","('B-001', 'B-001')","('A-001', 'A-001', 'A-004')","(16.0, 16.0)",36.07,16,0.75
157,90,,,,0,0,threaded,C-1840,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.181,"(25.399999999999999,)","(50.799999999999997, 30.23)","(1.3119999999999998,)","('B-001',)","('A-005', 'A-004')","(12.0,)",50.8,12,1.312
158,,,,,0,0,threaded,C-1841,CP-014,,,,,,,FALSE,,,,34.92,,,,,,,FALSE,,38.1,,,,,,0,,FALSE,0.136,"(25.399999999999999,)",(),"(1.3119999999999998,)","('B-001',)","('A-001', 'A-004')","(12.0,)",0,12,1.312
159,,,,,0,0,threaded,C-1864,CP-014,,,,,,,FALSE,,,,31.75,,,,,,,FALSE,,45,,,,,,0,,FALSE,0.091,"(25.399999999999999,)",(),"(1.0620000000000001,)","('B-001',)","('A-005', 'A-004')","(12.0,)",0,12,1.062
160,,,,,0,0,threaded,C-1869,CP-014,,,,,,,FALSE,,,,22.22,,,,,,,FALSE,,34,,,,,,0,,FALSE,0.123,"(9.5199999999999996,)",(),"(0.75,)","('B-001',)","('A-005', 'A-004')","(16.0,)",0,16,0.75
161,,,,,0,0,threaded,C-1870,CP-014,,,,,,,FALSE,,,,22.22,,,,,,,FALSE,,24.7,,,,,,0,,FALSE,0.06,"(9.5199999999999996,)",(),"(0.81200000000000006,)","('B-002',)","('A-001', 'A-004')","(16.0,)",0,16,0.812
162,,,,,0,0,threaded,C-1873,CP-014,,,,,,,FALSE,,,,12.7,,,,,,,FALSE,,22.22,,,,,,0,,FALSE,0.03,"(12.699999999999999,)",(),"(0.75,)","('B-005',)","('A-001', 'A-004')","(16.0,)",0,16,0.75
163,90,,,,0,0,threaded,C-1877,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.525,"(22.219999999999999,)","(67.200000000000003, 18.25)","(1.1870000000000001,)","('B-002',)","('A-006', 'A-004')","(12.0,)",67.2,12,1.187
164,,,,,0,0,threaded,C-1879,CP-014,,,,,,,FALSE,,,,34.92,,,,,,,FALSE,,33.7,,,,,,0,,FALSE,0.04,"(22.219999999999999,)",(),"(1.0,)","('B-002',)","('A-001', 'A-004')","(14.0,)",0,14,1
165,,,,,0,0,threaded,C-1885,CP-014,,,,,,,FALSE,,,,26.99,,,,,,,FALSE,,27.4,,,,,,0,,FALSE,0.045,"(12.699999999999999,)",(),"(1.0,)","('B-002',)","('A-001', 'A-004')","(14.0,)",0,14,1
166,90,,,,0,0,threaded,C-1888,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.326,"('19.05',)","(37.299999999999997, 18.260000000000002)","(1.1870000000000001,)","('B-002',)","('A-004', 'A-001')","(12.0,)",37.3,12,1.187
167,,,,,0,0,threaded,C-1889,CP-014,,,,,,,FALSE,,,,26.99,,,,,,,FALSE,,28.7,,,,,,0,,FALSE,0.075,"(19.050000000000001,)",(),"(0.81200000000000006,)","('B-002',)","('A-001', 'A-004')","(16.0,)",0,16,0.812
168,90,,,,0,0,threaded,C-1892,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.326,"('15.88',)","(16.670000000000002, 30.800000000000001)","(0.81200000000000006,)","('B-002',)","('A-004', 'A-001')","(16.0,)",30.8,16,0.812
169,,,,,0,0,threaded,C-1902,CP-014,,,,,,,FALSE,,,,53.98,,,,,,,FALSE,,38.6,,,,,,0,,FALSE,0.185,"(38.100000000000001,)",(),"(1.6869999999999998,)","('B-002',)","('A-001', 'A-004')","(12.0,)",0,12,1.687
170,,,,,0,0,threaded,C-1903,CP-014,,,,,,,FALSE,,,,38.1,,,,,,,FALSE,,38.6,,,,,,0,,FALSE,0.235,"(25.399999999999999,)",(),"(1.0,)","('B-002',)","('A-001', 'A-004')","(14.0,)",0,14,1
171,90,,,,0,0,threaded,C-1906,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.35,"('22.22',)","(35.0, 34.0)","(1.4369999999999998,)","('B-002',)","('A-004', 'A-005')","(12.0,)",35,12,1.437
172,,,,,0,0,threaded,C-1907,CP-014,,,,,,,FALSE,,,,44.45,,,,,,,FALSE,,63.2,,,,,,0,,FALSE,0.39,"(25.399999999999999,)",(),"(1.4369999999999998,)","('B-002',)","('A-006', 'A-004')","(12.0,)",0,12,1.437
173,,,,,0,0,threaded,C-1908,CP-014,,,,,,,FALSE,,,,38.1,,,,,,,FALSE,,60,,,,,,0,,FALSE,0.243,"(22.219999999999999,)",(),"(1.1870000000000001,)","('B-002',)","('A-006', 'A-004')","(12.0,)",0,12,1.187
174,,,,,0,0,threaded,C-1909,CP-014,,,,,,,FALSE,,,,38.1,,,,,,,FALSE,,60,,,,,,0,,FALSE,0.24,"(25.399999999999999,)",(),"(1.1870000000000001,)","('B-002',)","('A-006', 'A-004')","(12.0,)",0,12,1.187
175,,,,,0,0,threaded,C-1910,CP-014,,,,,,,FALSE,,,,38.1,,,,,,,FALSE,,58.5,,,,,,0,,FALSE,0.297,"(19.050000000000001,)",(),"(1.1870000000000001,)","('B-002',)","('A-006', 'A-004')","(12.0,)",0,12,1.187
176,90,,,,0,0,threaded,C-1911,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.274,"(15.880000000000001,)","(58.600000000000001, 16.670000000000002)","(1.0,)","('B-002',)","('A-006', 'A-004')","(14.0,)",58.6,14,1
177,,,,,0,0,threaded,C-1912,CP-016,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.135,"(19.050000000000001,)","(33.5, 22.0, 35.799999999999997)","(0.81200000000000006, 1.0)","('B-002', 'B-002')","('A-001', 'A-004', 'A-001')","(16.0, 14.0)",35.8,14,0.812
178,,,,,0,0,threaded,C-1913,CP-014,,,,,,,FALSE,,,,44.45,,,,,,,FALSE,,63.2,,,,,,0,,FALSE,0.405,"(31.75,)",(),"(1.4369999999999998,)","('B-002',)","('A-006', 'A-004')","(12.0,)",0,12,1.437
179,,,,,0,0,threaded,C-1936,CP-014,,,,,,,FALSE,,,,,,,,,,,FALSE,,35.05,,,,,,0,,FALSE,0.158,"(15.880000000000001,)",(),"(0.75,)","('B-005',)","('A-007', 'A-004')","(16.0,)",0,16,0.75
180,,,,,0,0,threaded,C-1976,CP-014,,,,,,,FALSE,,,,50.8,,,,,,,FALSE,,54,,,,,,0,,FALSE,0.168,"(31.75,)",(),"(1.625,)","('B-001',)","('A-005', 'A-004')","(12.0,)",0,12,1.625
181,90,,,,0,0,threaded,C-1994,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,FALSE,0.125,"('15.88',)","(43.700000000000003, 33.299999999999997)","(1.0,)","('B-002',)","('A-004', 'A-001')","(14.0,)",43.7,14,1
182,90,,,,0,0,threaded,C-1995,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.478,"('25.40',)","(41.700000000000003, 41.200000000000003)","(1.1870000000000001,)","('B-002',)","('A-004', 'A-001')","(12.0,)",41.7,12,1.187
183,90,,,,0,0,threaded,C-1998,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.09,"('19.05',)","(31.0, 31.5)","(1.1870000000000001,)","('B-002',)","('A-004', 'A-005')","(12.0,)",31.5,12,1.187
184,90,,,,0,0,threaded,C-2001,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.855,"(25.399999999999999,)","(71.099999999999994, 41.600000000000001)","(1.4369999999999998,)","('B-002',)","('A-006', 'A-004')","(12.0,)",71.1,12,1.437
185,90,,,,0,0,threaded,C-2002,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.35,"('25.40',)","(41.600000000000001, 53.299999999999997)","(1.4369999999999998,)","('B-002',)","('A-004', 'A-005')","(12.0,)",53.3,12,1.437
186,90,,,,0,0,threaded,C-2003,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.525,"(22.219999999999999,)","(67.200000000000003, 38.899999999999999)","(1.1870000000000001,)","('B-002',)","('A-006', 'A-004')","(12.0,)",67.2,12,1.187
187,90,,,,0,0,threaded,C-2004,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.125,"(12.699999999999999,)","(28.0, 28.0)","(0.81200000000000006,)","('B-002',)","('A-001', 'A-004')","(16.0,)",28,16,0.812
188,90,,,,0,0,threaded,C-2005,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.326,"(19.050000000000001,)","(37.299999999999997, 37.299999999999997)","(1.1870000000000001,)","('B-002',)","('A-001', 'A-004')","(12.0,)",37.3,12,1.187
189,90,,,,0,0,threaded,C-2006,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.35,"('22.22',)","(41.600000000000001, 53.399999999999999)","(1.4369999999999998,)","('B-002',)","('A-004', 'A-005')","(12.0,)",53.4,12,1.437
190,90,,,,0,0,threaded,C-2007,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.274,"(15.880000000000001,)","(63.100000000000001, 33.299999999999997)","(1.0,)","('B-002',)","('A-006', 'A-004')","(14.0,)",63.1,14,1
191,90,,,,0,0,threaded,C-2008,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.125,"('See Drawing', 15.880000000000001)","(41.0, 33.299999999999997)","(1.0,)","('B-002',)","('A-005', 'A-004')","(14.0,)",41,14,1
192,90,,,,0,0,threaded,C-2032,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.495,"('25.40',)","(41.700000000000003, 41.700000000000003)","(1.4369999999999998,)","('B-002',)","('A-004', 'A-001')","(12.0,)",41.7,12,1.437
193,90,,,,0,0,threaded,C-2033,CP-015,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,0,,TRUE,0.475,"(25.399999999999999,)","(67.200000000000003, 38.899999999999999)","(1.1870000000000001,)","('B-002',)","('A-006', 'A-004')","(12.0,)",67.2,12,1.187
0,,,,,0,0,sleeve,C-0001,CP-024,,,,,,,FALSE,,,,,,12,1.062,,,,FALSE,,0,,No,,,,0,,FALSE,0.013,(),"(17.300000000000001,)",(),"('B-001',)",(),(),17.3,9999,9999
